scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check,metric
PER_100_MOD,343,5.11335159079755,45.474555484683,42.730981595092,14209.4452043451,2813.02750008385,132.76780192229,83.2789335562372,22.8567179843917,441793577.444908,5.99843187432093,1.55444452612883,0.413996603199968,0.126690821747239,0.00773474678483468,47.4898173813825,mean
base_unburned,343,3.87721617177914,11.4502526392638,20.3168302658487,101.899000166605,35.7053491089507,4.96091627811861,3.84960237832311,0.17381683575523,334991477.241718,0.0920210428871165,0.0326012013193901,0.0205566006967823,0.00521589473094637,0.000130974631072327,21.0929710370414,mean
PER_100_MOD,343,0,0,0,0,0,0,0,0,0,0,0,0.0160188029811686,0,1.23255709331239e-17,0.743947652956117,min
base_unburned,343,0,0,0,0,0,0,0,0,0,0,0,0.0008871336996337,0,5.54767054158782e-18,1.37061403508772,min
PER_100_MOD,343,175.1,3686,307.9,4819000,727000,3644,12770,8076,15128640000,318.534911267635,48.0545508386742,7.74793388429752,3.97382191855105,0.533821943016689,307.966475561647,max
base_unburned,343,73.34,257.3,124.4,6569,2174,38.58,150.6,12.56,6336576000,1.91251421377518,0.708362099306909,0.200688389043026,0.0330918435869621,0.00210214631592723,124.370532813515,max
PER_100_MOD,343,2.028,5.196,25.43,5.364,2.01,37.94,0.3297,0.007865,175219200,0.117765070264497,0.0435653050859331,0.187387526799865,0.00839709330931668,0.000128877040310055,29.1979836670697,median
base_unburned,343,2.347,4.08,20.13,0,4.225e-05,1.789,0.03711,2.416e-11,202780800,5.58159085884502e-06,4.20925837193207e-06,0.00837758228985048,0.00124958836058912,8.95570789686041e-12,20.7084933395226,median
PER_100_MOD,343,11.2578036201332,213.218011808638,48.5663238076996,218523.52700328,33271.5445265241,291.694627546587,615.824825459131,366.122803884571,972674232.77951,25.2136739685374,5.17099445202167,0.661785088875864,0.457321009559085,0.0385991002338162,48.9450909805913,standard deviation
base_unburned,343,5.92469239337779,23.9741816166412,13.215855464154,402.274920394543,138.377888818445,7.2231477476793,11.9136010000924,0.750794410310308,511893422.787841,0.210299829012639,0.0760801463014069,0.0258018774094749,0.0075595567011447,0.000324101898216987,12.8418141737792,standard deviation
PER_100_MOD,343,22.9519999999999,182.18,146.18,24564,8286.99999999999,672.6,314.779999999999,34.7999999999998,1983052799.99999,27.6990036400472,7.03395555179279,1.42782551706343,0.501843395118769,0.0281757520120732,153.021741355749,95% Quantile
base_unburned,343,14.932,55.7259999999999,42.96,627.099999999998,208.94,21.392,25.0399999999999,1.2304,1290124800,0.504823970489284,0.180235947048312,0.0688063509874497,0.0220196493186912,0.000951888333771815,43.2367130820214,95% Quantile
PER_100_MOD,343,4.571,18.92,54.17,474.5,183.2,107.8,12.28,0.487,394934400,1.86504512131826,0.671505016455007,0.510164819440516,0.045575627881182,0.00222006910766976,57.980127324571,75% Quantile
base_unburned,343,4.556,10.47,26.44,11.5,4.051,6.351,0.7388,0.005775,393638400,0.0437177171705092,0.0152625242644435,0.0321893560362333,0.00752595269671106,2.79108077323145e-05,26.7013225371649,75% Quantile
PER_100_MOD,343,0.225,0.2326,16.64,0,0,1.776,0.02752,3.334e-14,19440000,0.000137859588802832,5.3520064466305e-05,0.0633698324337188,0.000866716314372495,3.44693354238495e-08,18.8304276547542,25% Quantile
base_unburned,343,0.4501,0.4083,9.981,0,0,0.08974,0.009041,1.59e-14,38888640,0,0,0.00277200890719238,7.50409785118358e-05,9.4243129146602e-16,11.4391145471362,25% Quantile
PER_100_MOD,343,0,0,0,0,0,0,0,0,0,0,0,0.0321355872097673,0,2.47380359335621e-16,3.92990644557797,5% Quantile
base_unburned,343,0.0069798,0.0015214,2.6748,0,0,0.030802,0,2.7588e-15,603054.72,0,0,0.00118266178601496,0,2.59441242837026e-17,4.25421632221633,5% Quantile
