scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check,metric
PER_45_MOD,343,4.33595438241309,13.5964863451943,20.6022372188139,4231.59571490254,1152.02067669215,56.3599551329243,33.24083700818,5.68039216301194,374626458.640491,2.41699849815513,0.716906700790407,0.1549671364289,0.0477093738700433,0.00225379690331543,21.4351710383246,mean
base_unburned,343,3.87721617177914,11.4502526392638,20.3168302658487,101.899000166605,35.7053491089507,4.96091627811861,3.84960237832311,0.17381683575523,334991477.241718,0.0920210428871165,0.0326012013193901,0.0205566006967823,0.00521589473094637,0.000130974631072327,21.0929710370414,mean
PER_45_MOD,343,0,0,0,0,0,0,0,0,0,0,0,0.00088949741067769,0,1.06359853425253e-17,1.46086951422607,min
base_unburned,343,0,0,0,0,0,0,0,0,0,0,0,0.0008871336996337,0,5.54767054158782e-18,1.37061403508772,min
PER_45_MOD,343,114.9,478.1,122.4,1299000,301100,1701,5360,1841,9927360000,130.8504980176,30.3303194404152,6.1400923469889,1.99318692469377,0.185447087644651,122.388989547797,max
base_unburned,343,73.34,257.3,124.4,6569,2174,38.58,150.6,12.56,6336576000,1.91251421377518,0.708362099306909,0.200688389043026,0.0330918435869621,0.00210214631592723,124.370532813515,max
PER_45_MOD,343,2.374,4.166,20.33,0.8358,0.3014,13.26,0.06182,0.0005321,205113600,0.00631106147033011,0.00203103903149217,0.0542983374694668,0.00383576302968431,4.74147669205782e-06,21.3194008161305,median
base_unburned,343,2.347,4.08,20.13,0,4.225e-05,1.789,0.03711,2.416e-11,202780800,5.58159085884502e-06,4.20925837193207e-06,0.00837758228985048,0.00124958836058912,8.95570789686041e-12,20.7084933395226,median
PER_45_MOD,343,7.81053772869378,33.3876785296099,13.626998561234,59074.0074586963,13821.1655168043,134.818880157479,252.394668109649,83.6864352473592,674830459.759142,9.74193879657467,2.5064074695551,0.404889595121028,0.180382593799716,0.0101824032040289,13.2410309931087,standard deviation
base_unburned,343,5.92469239337779,23.9741816166412,13.215855464154,402.274920394543,138.377888818445,7.2231477476793,11.9136010000924,0.750794410310308,511893422.787841,0.210299829012639,0.0760801463014069,0.0258018774094749,0.0075595567011447,0.000324101898216987,12.8418141737792,standard deviation
PER_45_MOD,343,16.564,65.8299999999998,44.616,8905.59999999999,2957.2,323.519999999999,147.48,10.21,1431129600,13.4001221818259,3.83774954726722,0.758909125869195,0.208488660684015,0.0102199145539529,44.972385964156,95% Quantile
base_unburned,343,14.932,55.7259999999999,42.96,627.099999999998,208.94,21.392,25.0399999999999,1.2304,1290124800,0.504823970489284,0.180235947048312,0.0688063509874497,0.0220196493186912,0.000951888333771815,43.2367130820214,95% Quantile
PER_45_MOD,343,4.564,10.4,26.34,168.8,70.75,35.51,7.206,0.2101,394329600,0.484407497118384,0.190925851135942,0.117875049004957,0.0201500218692343,0.000723847091016015,26.8049265875086,75% Quantile
base_unburned,343,4.556,10.47,26.44,11.5,4.051,6.351,0.7388,0.005775,393638400,0.0437177171705092,0.0152625242644435,0.0321893560362333,0.00752595269671106,2.79108077323145e-05,26.7013225371649,75% Quantile
PER_45_MOD,343,0.4297,0.375,10.05,0,0,0.1055,0.0234,3.284e-14,37126080,0,0,0.00862890481766401,0.000268028219379803,2.08457497260081e-14,12.196538922708,25% Quantile
base_unburned,343,0.4501,0.4083,9.981,0,0,0.08974,0.009041,1.59e-14,38888640,0,0,0.00277200890719238,7.50409785118358e-05,9.4243129146602e-16,11.4391145471362,25% Quantile
PER_45_MOD,343,0.0076082,0.0016656,2.4728,0,0,0.03152,0,3.012e-15,657348.48,0,0,0.00127865170557963,0,6.65656941661622e-17,4.14712766079949,5% Quantile
base_unburned,343,0.0069798,0.0015214,2.6748,0,0,0.030802,0,2.7588e-15,603054.72,0,0,0.00118266178601496,0,2.59441242837026e-17,4.25421632221633,5% Quantile
