scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check,metric
PER_25_LOW,343,3.91141793435583,11.767384282638,20.1595079754601,112.133181625378,42.6042966414246,21.3357044130879,4.30134773006135,0.185096114071487,337946509.528344,0.0959663140689146,0.0375137308571469,0.063347596945305,0.00570575312061947,0.000133527184361749,20.8854948473437,mean
base_unburned,343,3.87721617177914,11.4502526392638,20.3168302658487,101.899000166605,35.7053491089507,4.96091627811861,3.84960237832311,0.17381683575523,334991477.241718,0.0920210428871165,0.0326012013193901,0.0205566006967823,0.00521589473094637,0.000130974631072327,21.0929710370414,mean
PER_25_LOW,343,0,0,0,0,0,0,0,0,0,0,0,0.00089526288208886,0,7.71119407854872e-18,0.918805185736468,min
base_unburned,343,0,0,0,0,0,0,0,0,0,0,0,0.0008871336996337,0,5.54767054158782e-18,1.37061403508772,min
PER_25_LOW,343,81.44,296.6,121.5,7069,2640,501.2,176.5,12.73,7036416000,1.88814260613274,0.697475234118662,1.57493368700265,0.0364937934709703,0.0018702999154541,121.467752397866,max
base_unburned,343,73.34,257.3,124.4,6569,2174,38.58,150.6,12.56,6336576000,1.91251421377518,0.708362099306909,0.200688389043026,0.0330918435869621,0.00210214631592723,124.370532813515,max
PER_25_LOW,343,2.259,3.875,19.78,0.01101,0.005601,5.686,0.04171,5.527e-07,195177600,7.81853833292837e-05,4.64278987058343e-05,0.0265693148354327,0.00149913728330141,1.11953239677816e-08,20.5415718586693,median
base_unburned,343,2.347,4.08,20.13,0,4.225e-05,1.789,0.03711,2.416e-11,202780800,5.58159085884502e-06,4.20925837193207e-06,0.00837758228985048,0.00124958836058912,8.95570789686041e-12,20.7084933395226,median
PER_25_LOW,343,6.31568565590417,26.068077745725,13.3012904463851,440.160816157286,168.021035730579,54.5196604137407,13.4106367927997,0.783878251310998,545675240.670121,0.209982537205453,0.0839584612155873,0.132308842681285,0.00795331596101845,0.000322729388049177,12.9652842663299,standard deviation
base_unburned,343,5.92469239337779,23.9741816166412,13.215855464154,402.274920394543,138.377888818445,7.2231477476793,11.9136010000924,0.750794410310308,511893422.787841,0.210299829012639,0.0760801463014069,0.0258018774094749,0.0075595567011447,0.000324101898216987,12.8418141737792,standard deviation
PER_25_LOW,343,16.166,61.228,43.38,634.079999999999,211,134.879999999999,26.1479999999999,1.2678,1396742400,0.52148030415449,0.198148013602284,0.258524719672496,0.0229898715388121,0.00096266393897812,43.680844124629,95% Quantile
base_unburned,343,14.932,55.7259999999999,42.96,627.099999999998,208.94,21.392,25.0399999999999,1.2304,1290124800,0.504823970489284,0.180235947048312,0.0688063509874497,0.0220196493186912,0.000951888333771815,43.2367130820214,95% Quantile
PER_25_LOW,343,4.408,9.988,26.04,15.77,6.114,14.11,1.006,0.007709,380851200,0.0564855572404626,0.0246702246060957,0.0611099520189296,0.00891031102701318,3.85520452676407e-05,26.2849960035035,75% Quantile
base_unburned,343,4.556,10.47,26.44,11.5,4.051,6.351,0.7388,0.005775,393638400,0.0437177171705092,0.0152625242644435,0.0321893560362333,0.00752595269671106,2.79108077323145e-05,26.7013225371649,75% Quantile
PER_25_LOW,343,0.413,0.3535,9.963,0,0,0.1104,0.01851,1.941e-14,35683200,0,0,0.00642602163600986,0.000119533669782983,1.90656875680788e-15,11.9795503345905,25% Quantile
base_unburned,343,0.4501,0.4083,9.981,0,0,0.08974,0.009041,1.59e-14,38888640,0,0,0.00277200890719238,7.50409785118358e-05,9.4243129146602e-16,11.4391145471362,25% Quantile
PER_25_LOW,343,0.0082904,0.0018504,2.6116,0,0,0.031182,0,2.9976e-15,716290.56,0,0,0.00129191799964633,0,2.98207152866706e-17,3.99163691024263,5% Quantile
base_unburned,343,0.0069798,0.0015214,2.6748,0,0,0.030802,0,2.7588e-15,603054.72,0,0,0.00118266178601496,0,2.59441242837026e-17,4.25421632221633,5% Quantile
