scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check,metric
PER_30_MOD,313,8.54934268442623,148.177956045082,108.57125,821.67041617,411.000317086967,161.252276311475,12.8857533995902,962.131715336066,738663207.934426,0.292869012579148,0.160278525682508,0.423457207070443,0.00744263339336351,0.949189592345377,108.570463406008,mean
base_unburned,313,8.17139010245902,136.005227581967,107.506352459016,403.700001447992,138.94265958459,105.215719344262,5.73147543647541,366.933314612705,706008104.852459,0.143033707561732,0.0540196680012061,0.358772501168337,0.00322164317059338,0.468438094494704,107.50483054595,mean
PER_30_MOD,313,0.05678,0.06989,12.68,0,0,0.03105,0,0.001917,4905792,0,0,0.00061791472340128,0,0.00012950906103631,12.6690572092871,min
base_unburned,313,0.05701,0.07043,12.72,0,0,0.03133,0,0.001929,4925664,0,0,0.00062678510141993,0,0.00013003287190167,12.7185439954142,min
PER_30_MOD,313,215.2,8956,481.7,98220,40910,4299,818.7,38210,18593280000,17.9250324117874,7.46602602286929,16.2654895739936,0.14941176985879,12.9129487996601,481.679402450778,max
base_unburned,313,168.7,6456,442.9,28410,10150,1557,326.2,12890,14575680000,7.64340875045198,2.73074969437127,6.17586145762821,0.0877606453501386,5.47928709055877,442.929592307186,max
PER_30_MOD,313,4.8925,43.57,104.55,0.071575,0.05484,37.23,0.050285,62.015,422712000,0.00023124289366453,0.00016300602430767,0.101875754364286,0.00071479422290745,0.174541404636766,104.51893089095,median
base_unburned,313,4.9315,44.285,105.4,0.012915,0.0065695,37.74,0.038685,45.49,426081600,2.67945832954148e-05,1.30715650675814e-05,0.0917137477915735,0.000390174390533115,0.137070691083568,105.431459936468,median
PER_30_MOD,313,15.0403079948067,494.053774406231,61.7311544908992,5455.03558932826,2798.00639131186,385.318628505203,61.4410417391918,3319.08182371839,1299482610.7513,1.16087831760846,0.560674420601604,1.21555988917827,0.0185980371485659,1.9913179011316,61.7298450470802,standard deviation
base_unburned,313,13.4178412678309,397.782346311215,59.8487035108096,1994.63687759174,672.769157602769,180.518748157987,23.4734121804365,982.865205563261,1159301485.54059,0.560042781951472,0.211863734810997,0.789959343318016,0.0083575179188179,0.780621495651088,59.846465458267,standard deviation
PER_30_MOD,313,33.72,669.994999999999,231.19,3282.24999999999,1455.35,742.55,62.1654999999999,4715.3,2913408000,1.72523378468419,1.07180248067266,1.526976594083,0.0426441398429463,4.57455138950531,231.206634297523,95% Quantile
base_unburned,313,32.4875,645.13,230.895,2520.65,813.574999999995,428.975,33.9224999999999,1464.9,2806920000,0.774532313424269,0.315008556908384,1.49756945896619,0.0148249401735648,2.3620372423599,230.880100837943,95% Quantile
PER_30_MOD,313,8.3595,96.0275,131.225,36.9375,27.7575,127.95,1.976,475.275,722260800,0.0745634270577691,0.0433981785121478,0.351233929365387,0.00494512038979341,0.910691015089163,131.242568949752,75% Quantile
base_unburned,313,7.644,82.8375,127.875,7.83075,4.04175,118.7,0.6051,327.2,660441600,0.0208685186667428,0.0105802738668659,0.335659366304681,0.00260676015298204,0.516168918868779,127.865039965869,75% Quantile
PER_30_MOD,313,2.0305,12.55,71.4375,0,0,7.59725,0.0033095,2.0855,175435200,0,0,0.0120280942873456,7.8432625285126e-06,0.00682152333798281,71.3956749495965,25% Quantile
base_unburned,313,1.9545,11.6675,70.665,0,0,7.84075,0,1.97575,168868800,0,0,0.0120178369860958,0,0.00608005118073774,70.6378500287904,25% Quantile
PER_30_MOD,313,0.16822,0.26462,19.507,0,0,0.0953745,0,0.012502,14534208,0,0,0.00145319686433394,0,0.000167796405606406,19.5072949447269,5% Quantile
base_unburned,313,0.171355,0.2749,20.114,0,0,0.09612,0,0.012562,14805072,0,0,0.00146426449114312,0,0.000168443594424316,20.1186253126011,5% Quantile
