scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check,metric
PER_75_LOW,313,8.32601442622951,143.116578196721,107.288586065574,486.052226529488,260.200381919529,172.567172622951,9.29267270081967,814.491739288934,719367646.426229,0.185312581987942,0.10700000421476,0.39271272857367,0.00520903424275315,0.828299873841391,107.284059185444,mean
base_unburned,313,8.17139010245902,136.005227581967,107.506352459016,403.700001447992,138.94265958459,105.215719344262,5.73147543647541,366.933314612705,706008104.852459,0.143033707561732,0.0540196680012061,0.358772501168337,0.00322164317059338,0.468438094494704,107.50483054595,mean
PER_75_LOW,313,0.05639,0.06903,12.58,0,0,0.02984,0,0.001875,4872096,0,0,0.00059948890289154,0,0.00012790645259111,12.5755773614828,min
base_unburned,313,0.05701,0.07043,12.72,0,0,0.03133,0,0.001929,4925664,0,0,0.00062678510141993,0,0.00013003287190167,12.7185439954142,min
PER_75_LOW,313,202.5,8306,474.8,29230,20080,6523,584.3,29290,1.7496e+10,6.39044550784256,4.39001525136773,16.4027270201534,0.12774332227959,26.9364074743822,474.737082761774,max
base_unburned,313,168.7,6456,442.9,28410,10150,1557,326.2,12890,14575680000,7.64340875045198,2.73074969437127,6.17586145762821,0.0877606453501386,5.47928709055877,442.929592307186,max
PER_75_LOW,313,4.617,41.89,103.25,0.6199,0.33935,30.66,0.06746,47.715,398908800,0.00168505918073712,0.00103907889214593,0.0831556205268072,0.000912886658872275,0.158564908801742,103.215438189481,median
base_unburned,313,4.9315,44.285,105.4,0.012915,0.0065695,37.74,0.038685,45.49,426081600,2.67945832954148e-05,1.30715650675814e-05,0.0917137477915735,0.000390174390533115,0.137070691083568,105.431459936468,median
PER_75_LOW,313,14.5545846664401,466.621350222306,61.3708006458988,2261.74585286187,1445.28628137355,502.097319957316,41.3048998701423,2975.11425103991,1257516115.18043,0.562048476434931,0.364983104028726,1.21467981188294,0.0124832986655916,2.1883538693178,61.3653029929684,standard deviation
base_unburned,313,13.4178412678309,397.782346311215,59.8487035108096,1994.63687759174,672.769157602769,180.518748157987,23.4734121804365,982.865205563261,1159301485.54059,0.560042781951472,0.211863734810997,0.789959343318016,0.0083575179188179,0.780621495651088,59.846465458267,standard deviation
PER_75_LOW,313,33.389,678.794999999999,235.215,2520,1021.2,942.615,43.17,2996.1,2884809600,1.15895406034329,0.593368649809015,1.42444934053615,0.0243655420643077,3.56551587544193,235.234989047401,95% Quantile
base_unburned,313,32.4875,645.13,230.895,2520.65,813.574999999995,428.975,33.9224999999999,1464.9,2806920000,0.774532313424269,0.315008556908384,1.49756945896619,0.0148249401735648,2.3620372423599,230.880100837943,95% Quantile
PER_75_LOW,313,8.25225,93.84,129.975,38.435,23.9675,102.75,1.68075,380.525,712994400,0.0725572416222473,0.0404606706120998,0.308721933655569,0.00439788892638324,0.710284701879306,129.952744850152,75% Quantile
base_unburned,313,7.644,82.8375,127.875,7.83075,4.04175,118.7,0.6051,327.2,660441600,0.0208685186667428,0.0105802738668659,0.335659366304681,0.00260676015298204,0.516168918868779,127.865039965869,75% Quantile
PER_75_LOW,313,1.9505,11.6275,70.6525,0,0,6.27725,0.0036795,1.82625,168523200,0,0,0.0100007955446634,9.31282636845056e-06,0.00633067632777013,70.6601929564418,25% Quantile
base_unburned,313,1.9545,11.6675,70.665,0,0,7.84075,0,1.97575,168868800,0,0,0.0120178369860958,0,0.00608005118073774,70.6378500287904,25% Quantile
PER_75_LOW,313,0.162885,0.24914,18.872,0,0,0.084496,0,0.0123385,14073264,0,0,0.00142883573761597,0,0.000165809614942251,18.874700780385,5% Quantile
base_unburned,313,0.171355,0.2749,20.114,0,0,0.09612,0,0.012562,14805072,0,0,0.00146426449114312,0,0.000168443594424316,20.1186253126011,5% Quantile
