scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check,metric
PER_50_HIGH,313,9.17877016393443,168.494999139344,110.463217213115,3657.70688045152,1309.49091654811,271.726431147541,30.3333099282787,1374.64754094877,793045742.163934,0.936898545968375,0.416398188660471,0.489919832382784,0.0173600368838885,1.01639005873032,110.464627195221,mean
base_unburned,313,8.17139010245902,136.005227581967,107.506352459016,403.700001447992,138.94265958459,105.215719344262,5.73147543647541,366.933314612705,706008104.852459,0.143033707561732,0.0540196680012061,0.358772501168337,0.00322164317059338,0.468438094494704,107.50483054595,mean
PER_50_HIGH,313,0.0566,0.06951,12.64,0,0,0.03106,0,0.001909,4890240,0,0,0.00061407145558755,0,0.00012886176869414,12.6421341483453,min
base_unburned,313,0.05701,0.07043,12.72,0,0,0.03133,0,0.001929,4925664,0,0,0.00062678510141993,0,0.00013003287190167,12.7185439954142,min
PER_50_HIGH,313,272.9,11790,500,710800,210700,12530,2942,128300,23578560000,32.5444564597038,12.5790377206065,13.4196494751692,0.704931021625653,11.0540754753335,500.030536215952,max
base_unburned,313,168.7,6456,442.9,28410,10150,1557,326.2,12890,14575680000,7.64340875045198,2.73074969437127,6.17586145762821,0.0877606453501386,5.47928709055877,442.929592307186,max
PER_50_HIGH,313,4.876,43.29,103.9,0.019675,0.008925,42.2,0.04335,70.215,421286400,4.65887166881313e-05,1.85360234621966e-05,0.116441957643043,0.000762697567890725,0.189807160375214,103.910774688464,median
base_unburned,313,4.9315,44.285,105.4,0.012915,0.0065695,37.74,0.038685,45.49,426081600,2.67945832954148e-05,1.30715650675814e-05,0.0917137477915735,0.000390174390533115,0.137070691083568,105.431459936468,median
PER_50_HIGH,313,17.7770241998028,633.396448222774,64.3615467360171,36499.5407216613,11251.0853912652,976.406552628568,167.927615037734,8053.84437855035,1535934890.86296,3.42978860258815,1.35383380806993,1.35349020734559,0.0550929132564778,1.72361388736972,64.3638711561106,standard deviation
base_unburned,313,13.4178412678309,397.782346311215,59.8487035108096,1994.63687759174,672.769157602769,180.518748157987,23.4734121804365,982.865205563261,1159301485.54059,0.560042781951472,0.211863734810997,0.789959343318016,0.0083575179188179,0.780621495651088,59.846465458267,standard deviation
PER_50_HIGH,313,35.565,736.374999999999,239.565,8074.39999999999,3504.3,1053.7,120.735,5268.95,3072816000,4.78080114902904,2.44328903690684,1.9309573986323,0.102219423016698,4.73603213489084,239.545432286835,95% Quantile
base_unburned,313,32.4875,645.13,230.895,2520.65,813.574999999995,428.975,33.9224999999999,1464.9,2806920000,0.774532313424269,0.315008556908384,1.49756945896619,0.0148249401735648,2.3620372423599,230.880100837943,95% Quantile
PER_50_HIGH,313,8.869,102.15,135.225,123.15,58.7725,161.075,4.086,686.1,766281600,0.155506949478873,0.0764308768151017,0.371888712710363,0.00679810746647213,1.31943721694783,135.265876902406,75% Quantile
base_unburned,313,7.644,82.8375,127.875,7.83075,4.04175,118.7,0.6051,327.2,660441600,0.0208685186667428,0.0105802738668659,0.335659366304681,0.00260676015298204,0.516168918868779,127.865039965869,75% Quantile
PER_50_HIGH,313,2.00275,12.22,70.8475,0,0,7.9515,0,2.0915,173037600,0,0,0.0123647563125569,0,0.00712408935838713,70.8467610724941,25% Quantile
base_unburned,313,1.9545,11.6675,70.665,0,0,7.84075,0,1.97575,168868800,0,0,0.0120178369860958,0,0.00608005118073774,70.6378500287904,25% Quantile
PER_50_HIGH,313,0.16591,0.2583,19.5075,0,0,0.095194,0,0.0124485,14334624,0,0,0.00144755814143608,0,0.000166748543346819,19.5078612369471,5% Quantile
base_unburned,313,0.171355,0.2749,20.114,0,0,0.09612,0,0.012562,14805072,0,0,0.00146426449114312,0,0.000168443594424316,20.1186253126011,5% Quantile
