scenario,subbasin,flow,sed,sed_con,org_n,org_p,nitrate,othop,doc,flow_L,org_n_mgL,org_p_mgL,nitrate_mgL,othop_mgL,doc_mgL,sed_conc_check,metric
PER_15_LOW,343,3.89707962372188,11.6285900525562,20.2407791411043,107.667091539325,40.259311883891,14.3656305521472,4.14019459100204,0.180189450782182,336707679.489571,0.0943563654301416,0.0363696056307572,0.0468276976299557,0.00556256910597704,0.000132473145968334,20.9696102961323,mean
base_unburned,343,3.87721617177914,11.4502526392638,20.3168302658487,101.899000166605,35.7053491089507,4.96091627811861,3.84960237832311,0.17381683575523,334991477.241718,0.0920210428871165,0.0326012013193901,0.0205566006967823,0.00521589473094637,0.000130974631072327,21.0929710370414,mean
PER_15_LOW,343,0,0,0,0,0,0,0,0,0,0,0,0.00089533354668504,0,7.6051646294461e-18,1.12491569718429,min
base_unburned,343,0,0,0,0,0,0,0,0,0,0,0,0.0008871336996337,0,5.54767054158782e-18,1.37061403508772,min
PER_15_LOW,343,78.2,280.8,118.7,6909,2497,291.9,167.6,12.71,6756480000,1.89831740689157,0.702020788197668,1.1551687083602,0.0366043708405275,0.00188115705219286,118.66246904983,max
base_unburned,343,73.34,257.3,124.4,6569,2174,38.58,150.6,12.56,6336576000,1.91251421377518,0.708362099306909,0.200688389043026,0.0330918435869621,0.00210214631592723,124.370532813515,max
PER_15_LOW,343,2.306,3.971,19.84,0.009864,0.004983,4.431,0.04095,3.772e-07,199238400,6.7191740406441e-05,4.12769224689108e-05,0.0202901672345994,0.00149242413894639,1.02822968049122e-08,20.6867711813982,median
base_unburned,343,2.347,4.08,20.13,0,4.225e-05,1.789,0.03711,2.416e-11,202780800,5.58159085884502e-06,4.20925837193207e-06,0.00837758228985048,0.00124958836058912,8.95570789686041e-12,20.7084933395226,median
PER_15_LOW,343,6.1452488616576,25.1540056837073,13.2064158796226,424.276846483915,157.656160617477,33.0215652658165,12.8483026457987,0.769638765432633,530949501.647217,0.20920092511427,0.0823276132352474,0.0901538398976116,0.00784422219809405,0.000322220253086631,12.8594218621242,standard deviation
base_unburned,343,5.92469239337779,23.9741816166412,13.215855464154,402.274920394543,138.377888818445,7.2231477476793,11.9136010000924,0.750794410310308,511893422.787841,0.210299829012639,0.0760801463014069,0.0258018774094749,0.0075595567011447,0.000324101898216987,12.8418141737792,standard deviation
PER_15_LOW,343,15.366,58.406,43.048,633.339999999999,211.18,83.2299999999996,25.5839999999999,1.2534,1327622400,0.513940191460957,0.193030566273943,0.178052253892877,0.0229133192677776,0.00095650230397318,43.3167943671584,95% Quantile
base_unburned,343,14.932,55.7259999999999,42.96,627.099999999998,208.94,21.392,25.0399999999999,1.2304,1290124800,0.504823970489284,0.180235947048312,0.0688063509874497,0.0220196493186912,0.000951888333771815,43.2367130820214,95% Quantile
PER_15_LOW,343,4.475,10.11,26.14,15.7,5.695,11.12,0.9506,0.007058,386640000,0.051021906600495,0.0221032554597633,0.0520279608200305,0.00856800209957932,3.60904649277182e-05,26.5189036994688,75% Quantile
base_unburned,343,4.556,10.47,26.44,11.5,4.051,6.351,0.7388,0.005775,393638400,0.0437177171705092,0.0152625242644435,0.0321893560362333,0.00752595269671106,2.79108077323145e-05,26.7013225371649,75% Quantile
PER_15_LOW,343,0.4142,0.3555,9.933,0,0,0.1036,0.01867,1.576e-14,35786880,0,0,0.00492316577280965,0.00011474151838735,2.0094850518757e-15,11.7542991500505,25% Quantile
base_unburned,343,0.4501,0.4083,9.981,0,0,0.08974,0.009041,1.59e-14,38888640,0,0,0.00277200890719238,7.50409785118358e-05,9.4243129146602e-16,11.4391145471362,25% Quantile
PER_15_LOW,343,0.00918740000000001,0.0020902,2.674,0,0,0.031032,0,2.9422e-15,793791.360000001,0,0,0.00129378623133165,0,2.35319007795175e-17,4.01763581177122,5% Quantile
base_unburned,343,0.0069798,0.0015214,2.6748,0,0,0.030802,0,2.7588e-15,603054.72,0,0,0.00118266178601496,0,2.59441242837026e-17,4.25421632221633,5% Quantile
